Category	Date	PdDistrict	X	Y	Location
VEHICLE THEFT	8/30/17	TARAVAL	-122.4762893	37.71805179	"(37.718051791223026, -122.47628929439303)"
VEHICLE THEFT	11/27/17	CENTRAL	-122.4170193	37.78910955	"(37.78910955387359, -122.41701932069053)"
VEHICLE THEFT	3/18/17	RICHMOND	-122.4624414	37.78526376	"(37.7852637587755, -122.46244138872693)"
VEHICLE THEFT	12/26/17	CENTRAL	-122.4085974	37.78922421	"(37.78922420587303, -122.40859738667685)"
VEHICLE THEFT	9/13/17	SOUTHERN	-122.4190712	37.77404766	"(37.774047662206954, -122.41907120075926)"
VEHICLE THEFT	7/11/17	CENTRAL	-122.4067754	37.78849829	"(37.78849828661477, -122.40677539239205)"
VEHICLE THEFT	1/2/17	MISSION	-122.4393983	37.75015303	"(37.75015302794463, -122.43939829078234)"
VEHICLE THEFT	1/4/17	INGLESIDE	-122.433985	37.72006299	"(37.72006299492391, -122.43398501550594)"
VEHICLE THEFT	11/29/17	NORTHERN	-122.430425	37.78071601	"(37.78071600849889, -122.43042495533437)"
VEHICLE THEFT	1/12/17	NORTHERN	-122.4180039	37.78139384	"(37.78139383560931, -122.4180039462478)"
VEHICLE THEFT	1/23/17	MISSION	-122.4136717	37.74825687	"(37.74825687056468, -122.41367167059342)"
VEHICLE THEFT	3/22/17	INGLESIDE	-122.4342662	37.72123598	"(37.72123597799573, -122.43426620333341)"
VEHICLE THEFT	3/22/17	BAYVIEW	-122.3943877	37.7302366	"(37.7302365980257, -122.39438770195703)"
VEHICLE THEFT	9/14/17	INGLESIDE	-122.4288855	37.74356429	"(37.74356428597127, -122.42888552263848)"
VEHICLE THEFT	2/18/17	TARAVAL	-122.4716141	37.74788875	"(37.74788875127536, -122.47161407601263)"
VEHICLE THEFT	1/27/17	MISSION	-122.4214394	37.75044888	"(37.75044888072991, -122.4214394315695)"
VEHICLE THEFT	2/25/17	INGLESIDE	-122.40169	37.71442919	"(37.71442918546584, -122.40168997689862)"
VEHICLE THEFT	1/3/17	CENTRAL	-122.4168291	37.7881787	"(37.78817869707501, -122.41682914850004)"
VEHICLE THEFT	9/16/17	MISSION	-122.4121739	37.76291678	"(37.76291677665864, -122.41217394626483)"
VEHICLE THEFT	9/18/17	NORTHERN	-122.4217306	37.79985029	"(37.79985028916421, -122.4217306318242)"
VEHICLE THEFT	9/18/17	NORTHERN	-122.4301683	37.77070768	"(37.77070768007063, -122.43016830380745)"
VEHICLE THEFT	12/14/17	TENDERLOIN	-122.4171468	37.78144635	"(37.78144635013398, -122.41714684383582)"
VEHICLE THEFT	12/5/17	SOUTHERN	-122.4015197	37.77438443	"(37.77438442694342, -122.40151971312511)"
VEHICLE THEFT	12/5/17	TARAVAL	-122.4590538	37.71575904	"(37.715759044882994, -122.45905376891773)"
VEHICLE THEFT	3/12/17	BAYVIEW	-122.3915739	37.77387965	"(37.77387965355598, -122.39157394730198)"
VEHICLE THEFT	3/13/17	MISSION	-122.437495	37.75269671	"(37.7526967080835, -122.4374949773953)"
VEHICLE THEFT	4/11/17	INGLESIDE	-122.4143117	37.73403067	"(37.73403066671464, -122.4143116527781)"
VEHICLE THEFT	7/14/17	NORTHERN	-122.4220849	37.80160202	"(37.801602024605245, -122.42208494273665)"
VEHICLE THEFT	3/17/17	PARK	-122.4385546	37.77872294	"(37.77872294331996, -122.43855463319943)"
VEHICLE THEFT	1/29/17	BAYVIEW	-122.385465	37.72906911	"(37.72906911206975, -122.3854650401291)"
VEHICLE THEFT	3/19/17	MISSION	-122.4345459	37.75609367	"(37.75609366944123, -122.43454585442255)"
VEHICLE THEFT	9/19/17	BAYVIEW	-122.3924474	37.7462755	"(37.74627549829499, -122.39244744137633)"
VEHICLE THEFT	3/21/17	NORTHERN	-122.4241093	37.78247564	"(37.78247564227716, -122.42410931549884)"
VEHICLE THEFT	1/29/17	RICHMOND	-122.4823153	37.77731666	"(37.77731665840672, -122.48231532503496)"
VEHICLE THEFT	1/28/17	NORTHERN	-122.4208746	37.79149431	"(37.791494305190625, -122.42087463241484)"
VEHICLE THEFT	1/5/17	BAYVIEW	-122.3991281	37.75855949	"(37.758559490427814, -122.39912806115161)"
VEHICLE THEFT	9/24/17	BAYVIEW	-122.4051927	37.74232356	"(37.742323560741866, -122.40519269083983)"
VEHICLE THEFT	3/31/17	MISSION	-122.4108274	37.75975885	"(37.75975884836268, -122.41082743143811)"
VEHICLE THEFT	1/5/17	CENTRAL	-122.4164087	37.79020195	"(37.79020195159762, -122.41640867493427)"
VEHICLE THEFT	4/6/17	RICHMOND	-122.4530055	37.7749711	"(37.77497110340941, -122.45300548159223)"
VEHICLE THEFT	1/4/17	BAYVIEW	-122.3884983	37.75084571	"(37.7508457084616, -122.38849825163837)"
VEHICLE THEFT	4/7/17	INGLESIDE	-122.4168243	37.73488852	"(37.734888515624085, -122.41682427203538)"
VEHICLE THEFT	4/7/17	SOUTHERN	-122.3985869	37.79998931	"(37.799989307750394, -122.3985869341032)"
VEHICLE THEFT	4/3/17	PARK	-122.4437954	37.76191554	"(37.76191553882947, -122.4437954139347)"
VEHICLE THEFT	4/11/17	INGLESIDE	-122.418861	37.73751612	"(37.73751612412473, -122.4188609698191)"
VEHICLE THEFT	1/31/17	BAYVIEW	-122.3960102	37.74726229	"(37.74726229220655, -122.39601015438394)"
VEHICLE THEFT	3/25/17	PARK	-122.4393296	37.78197885	"(37.781978853356804, -122.43932963493575)"
VEHICLE THEFT	4/13/17	PARK	-122.4598449	37.75390558	"(37.75390558341219, -122.45984489014772)"
VEHICLE THEFT	4/12/17	INGLESIDE	-122.4093282	37.72280143	"(37.72280143020867, -122.40932823952848)"
VEHICLE THEFT	1/18/17	MISSION	-122.4343935	37.75449471	"(37.75449470735607, -122.4343935070719)"
VEHICLE THEFT	3/25/17	NORTHERN	-122.422904	37.80155611	"(37.80155611220359, -122.42290398974254)"
VEHICLE THEFT	1/28/17	MISSION	-122.4130341	37.76679286	"(37.76679285541409, -122.4130340804708)"
VEHICLE THEFT	4/15/17	SOUTHERN	-122.4165665	37.77482848	"(37.774828484146354, -122.41656649966288)"
VEHICLE THEFT	1/5/17	TARAVAL	-122.5064766	37.75291591	"(37.752915910412476, -122.5064765527166)"
VEHICLE THEFT	4/19/17	MISSION	-122.4253049	37.75343214	"(37.75343213759978, -122.42530493275498)"
VEHICLE THEFT	1/5/17	PARK	-122.4480393	37.77511561	"(37.775115610398274, -122.44803934868912)"
VEHICLE THEFT	4/20/17	TARAVAL	-122.5059303	37.75947102	"(37.75947102375091, -122.50593029527828)"
VEHICLE THEFT	1/5/17	MISSION	-122.4200035	37.75616301	"(37.75616301127524, -122.4200035040825)"
VEHICLE THEFT	4/23/17	SOUTHERN	-122.4027126	37.78325965	"(37.783259654397924, -122.40271259328179)"
VEHICLE THEFT	4/23/17	TARAVAL	-122.5021828	37.76053495	"(37.760534949741825, -122.50218276725927)"
VEHICLE THEFT	4/25/17	NORTHERN	-122.4328275	37.78805487	"(37.788054869700794, -122.43282750255408)"
VEHICLE THEFT	1/30/17	INGLESIDE	-122.4298399	37.74075228	"(37.74075227748159, -122.42983987798709)"
VEHICLE THEFT	12/9/17	TARAVAL	-122.4779693	37.74386803	"(37.74386803409862, -122.4779693404053)"
VEHICLE THEFT	12/9/17	INGLESIDE	-122.4397235	37.73588722	"(37.735887217083615, -122.43972350405623)"
VEHICLE THEFT	2/2/17	RICHMOND	-122.4359529	37.78675801	"(37.78675801255315, -122.43595289320093)"
VEHICLE THEFT	12/9/17	NORTHERN	-122.4200215	37.78728071	"(37.787280707610776, -122.42002147104692)"
VEHICLE THEFT	4/29/17	MISSION	-122.4088284	37.74960175	"(37.74960175215881, -122.40882842911815)"
VEHICLE THEFT	1/28/17	PARK	-122.4342944	37.77447475	"(37.77447475485967, -122.43429441363116)"
VEHICLE THEFT	1/7/17	BAYVIEW	-122.3944615	37.72851006	"(37.72851005626278, -122.39446151778316)"
VEHICLE THEFT	1/6/17	BAYVIEW	-122.393131	37.73624972	"(37.73624972311091, -122.39313102239177)"
VEHICLE THEFT	1/27/17	MISSION	-122.4299151	37.7535535	"(37.75355349808692, -122.42991508789792)"
VEHICLE THEFT	2/3/17	MISSION	-122.4263124	37.76960331	"(37.769603312809636, -122.42631236570845)"
VEHICLE THEFT	4/29/17	BAYVIEW	-122.4129271	37.72996447	"(37.729964471682855, -122.41292713459964)"
VEHICLE THEFT	4/14/17	BAYVIEW	-122.4157598	37.72776964	"(37.727769640394044, -122.41575983815126)"
VEHICLE THEFT	4/16/17	SOUTHERN	-122.4100785	37.77252649	"(37.772526493426085, -122.41007854484178)"
VEHICLE THEFT	5/5/17	CENTRAL	-122.4093735	37.80136942	"(37.8013694186977, -122.40937348990074)"
VEHICLE THEFT	7/17/17	NORTHERN	-122.4322113	37.77659866	"(37.77659865948681, -122.43221126152007)"
VEHICLE THEFT	5/11/17	SOUTHERN	-122.4112792	37.77157858	"(37.77157857650432, -122.41127918996864)"
VEHICLE THEFT	1/4/17	RICHMOND	-122.4635038	37.78512795	"(37.78512795136283, -122.46350384467083)"
VEHICLE THEFT	1/31/17	SOUTHERN	-122.4152808	37.77023245	"(37.770232446173736, -122.41528083139723)"
VEHICLE THEFT	10/11/17	RICHMOND	-122.4708498	37.77510644	"(37.77510644011683, -122.4708497535655)"
VEHICLE THEFT	5/17/17	RICHMOND	-122.5136421	37.77846922	"(37.778469219946714, -122.51364206426544)"
VEHICLE THEFT	10/12/17	RICHMOND	-122.4378468	37.79205166	"(37.79205165689435, -122.43784684655213)"
VEHICLE THEFT	5/18/17	BAYVIEW	-122.3946986	37.76459757	"(37.76459756666808, -122.39469855091622)"
VEHICLE THEFT	5/19/17	CENTRAL	-122.4127773	37.78683439	"(37.786834389270076, -122.4127772969902)"
VEHICLE THEFT	1/8/17	BAYVIEW	-122.4015903	37.75456982	"(37.75456982436445, -122.40159033687901)"
VEHICLE THEFT	5/19/17	BAYVIEW	-122.3867689	37.73075419	"(37.73075418730993, -122.38676885323358)"
VEHICLE THEFT	10/15/17	PARK	-122.4382738	37.78162007	"(37.781620073027895, -122.43827377346689)"
VEHICLE THEFT	5/19/17	INGLESIDE	-122.4308099	37.7292267	"(37.729226701523636, -122.43080988371474)"
VEHICLE THEFT	3/12/17	BAYVIEW	-122.4010969	37.72455567	"(37.72455566977171, -122.40109685156835)"
VEHICLE THEFT	4/15/17	INGLESIDE	-122.4264954	37.73534845	"(37.73534845076795, -122.42649541398164)"
VEHICLE THEFT	5/7/17	CENTRAL	-122.4251106	37.80414615	"(37.80414615262001, -122.42511061323069)"
VEHICLE THEFT	10/14/17	INGLESIDE	-122.422472	37.71788908	"(37.71788907962589, -122.42247200916226)"
VEHICLE THEFT	3/29/17	CENTRAL	-122.4180908	37.78610075	"(37.78610074516448, -122.41809076669234)"
VEHICLE THEFT	5/28/17	BAYVIEW	-122.4000804	37.72207419	"(37.72207418636582, -122.40008040928014)"
VEHICLE THEFT	10/21/17	MISSION	-122.4097697	37.75881687	"(37.75881687123015, -122.40976973777695)"
VEHICLE THEFT	10/20/17	MISSION	-122.4145447	37.7572993	"(37.75729929741014, -122.41454466856068)"
VEHICLE THEFT	2/1/17	BAYVIEW	-122.3950256	37.72773825	"(37.7277382450947, -122.39502559648193)"
VEHICLE THEFT	10/22/17	RICHMOND	-122.4798935	37.7704928	"(37.770492798782705, -122.47989351310584)"
VEHICLE THEFT	2/3/17	INGLESIDE	-122.411947	37.74080394	"(37.74080393815698, -122.41194696697315)"
VEHICLE THEFT	10/22/17	BAYVIEW	-122.399574	37.77007755	"(37.77007755197947, -122.3995740419445)"
VEHICLE THEFT	3/29/17	MISSION	-122.4223961	37.75837548	"(37.75837548174716, -122.42239614533128)"
VEHICLE THEFT	6/3/17	MISSION	-122.4065588	37.76517839	"(37.76517839277031, -122.40655879541815)"
VEHICLE THEFT	2/2/17	NORTHERN	-122.4235819	37.77590427	"(37.775904267382785, -122.42358185743696)"
VEHICLE THEFT	2/1/17	RICHMOND	-122.4499832	37.78613522	"(37.786135219615026, -122.44998323701535)"
VEHICLE THEFT	6/4/17	BAYVIEW	-122.3962777	37.74974669	"(37.74974669245683, -122.39627766288045)"
VEHICLE THEFT	5/16/17	SOUTHERN	-122.4190712	37.77404766	"(37.774047662206954, -122.41907120075926)"
VEHICLE THEFT	2/2/17	CENTRAL	-122.4055794	37.79105003	"(37.79105003247635, -122.40557944947888)"
VEHICLE THEFT	10/25/17	MISSION	-122.4215817	37.76170072	"(37.761700717951754, -122.42158168137037)"
VEHICLE THEFT	12/14/17	TARAVAL	-122.4813136	37.74559138	"(37.74559137632951, -122.4813136449338)"
VEHICLE THEFT	7/20/17	INGLESIDE	-122.4193723	37.74041369	"(37.74041369311449, -122.41937225776266)"
VEHICLE THEFT	6/8/17	INGLESIDE	-122.4408091	37.71329475	"(37.71329474988834, -122.44080913559688)"
VEHICLE THEFT	1/9/17	CENTRAL	-122.4048611	37.80103793	"(37.801037926081904, -122.4048611241667)"
VEHICLE THEFT	1/9/17	CENTRAL	-122.4048611	37.80103793	"(37.801037926081904, -122.4048611241667)"
VEHICLE THEFT	10/27/17	BAYVIEW	-122.3968075	37.73543929	"(37.73543928990258, -122.3968075227759)"
VEHICLE THEFT	2/3/17	RICHMOND	-122.4749585	37.78626401	"(37.78626401446215, -122.47495852088726)"
VEHICLE THEFT	2/6/17	INGLESIDE	-122.4001034	37.71636137	"(37.716361369737264, -122.4001034379962)"
VEHICLE THEFT	6/1/17	INGLESIDE	-122.4386951	37.71969203	"(37.71969202629292, -122.43869507536512)"
VEHICLE THEFT	6/15/17	NORTHERN	-122.4231059	37.78158341	"(37.781583407299486, -122.42310585578566)"
VEHICLE THEFT	12/10/17	PARK	-122.4479767	37.76268485	"(37.762684854653884, -122.44797669110291)"
VEHICLE THEFT	10/30/17	BAYVIEW	-122.4056103	37.73243886	"(37.732438864981965, -122.40561026822242)"
VEHICLE THEFT	6/14/17	BAYVIEW	-122.3994437	37.73017602	"(37.73017601616475, -122.39944365894239)"
VEHICLE THEFT	12/15/17	PARK	-122.459421	37.75879739	"(37.75879738838704, -122.45942097333315)"
VEHICLE THEFT	6/18/17	TENDERLOIN	-122.4132375	37.78284302	"(37.7828430233213, -122.41323751667596)"
VEHICLE THEFT	11/2/17	BAYVIEW	-122.3984638	37.76246266	"(37.762462661961415, -122.39846378289923)"
VEHICLE THEFT	1/10/17	SOUTHERN	-122.4086445	37.77444625	"(37.77444624735509, -122.40864447303937)"
VEHICLE THEFT	6/22/17	TENDERLOIN	-122.4138696	37.78186219	"(37.78186218830212, -122.41386963255408)"
VEHICLE THEFT	2/4/17	MISSION	-122.4113464	37.7604595	"(37.76045950026254, -122.41134639026052)"
VEHICLE THEFT	6/21/17	CENTRAL	-122.4143681	37.78843683	"(37.78843682605669, -122.41436811036806)"
VEHICLE THEFT	6/22/17	NORTHERN	-122.4225526	37.80017653	"(37.80017652941291, -122.42255264067735)"
VEHICLE THEFT	6/22/17	PARK	-122.4940104	37.75907469	"(37.759074688294895, -122.49401043813799)"
VEHICLE THEFT	6/22/17	MISSION	-122.4232829	37.76646635	"(37.76646635231105, -122.42328285269049)"
VEHICLE THEFT	1/11/17	NORTHERN	-122.4274158	37.78181075	"(37.78181074904446, -122.42741579636873)"
VEHICLE THEFT	6/24/17	INGLESIDE	-122.4388401	37.74445916	"(37.744459163160954, -122.43884005848678)"
VEHICLE THEFT	2/4/17	NORTHERN	-122.4262653	37.77646314	"(37.77646314291429, -122.42626533452116)"
VEHICLE THEFT	2/11/17	INGLESIDE	-122.4423266	37.71783531	"(37.71783531455705, -122.44232661421768)"
VEHICLE THEFT	6/25/17	CENTRAL	-122.4103138	37.80602666	"(37.80602666079187, -122.41031378873852)"
VEHICLE THEFT	4/1/17	INGLESIDE	-122.4234543	37.74475217	"(37.74475216855774, -122.4234543083169)"
VEHICLE THEFT	7/23/17	CENTRAL	-122.4052917	37.79690855	"(37.79690855288681, -122.40529168000938)"
VEHICLE THEFT	3/31/17	NORTHERN	-122.4239644	37.77340769	"(37.77340768714768, -122.42396438180255)"
VEHICLE THEFT	6/26/17	BAYVIEW	-122.3770021	37.73101098	"(37.731010976896, -122.37700207993551)"
VEHICLE THEFT	6/27/17	BAYVIEW	-122.3873163	37.75800217	"(37.75800216645888, -122.38731627943338)"
VEHICLE THEFT	6/26/17	INGLESIDE	-122.4347328	37.71186377	"(37.71186377359434, -122.4347327922978)"
VEHICLE THEFT	2/8/17	BAYVIEW	-122.3844171	37.7302296	"(37.73022960107613, -122.38441709331101)"
VEHICLE THEFT	6/24/17	BAYVIEW	-122.3976193	37.74066494	"(37.74066493771205, -122.39761932308514)"
VEHICLE THEFT	2/9/17	BAYVIEW	-122.3988977	37.73446961	"(37.73446961053272, -122.39889772327176)"
VEHICLE THEFT	6/30/17	CENTRAL	-122.4122691	37.79067276	"(37.79067276498863, -122.41226909105993)"
VEHICLE THEFT	2/12/17	BAYVIEW	-122.4041244	37.72755393	"(37.72755393328893, -122.40412444475736)"
VEHICLE THEFT	7/1/17	NORTHERN	-122.4250006	37.7785385	"(37.77853849660581, -122.42500057815452)"
VEHICLE THEFT	7/2/17	TARAVAL	-122.4612047	37.74762106	"(37.74762106488648, -122.46120470701463)"
VEHICLE THEFT	1/4/17	RICHMOND	-122.4555254	37.78143133	"(37.781431327102965, -122.45552539172313)"
VEHICLE THEFT	7/3/17	CENTRAL	-122.4084319	37.78877727	"(37.788777271915315, -122.40843186105724)"
VEHICLE THEFT	4/2/17	MISSION	-122.4097314	37.75431475	"(37.754314748258416, -122.4097314458986)"
VEHICLE THEFT	7/5/17	BAYVIEW	-122.4068293	37.73237195	"(37.73237195199507, -122.4068293174514)"
VEHICLE THEFT	7/21/17	NORTHERN	-122.4328328	37.77562497	"(37.775624967277246, -122.43283279920502)"
VEHICLE THEFT	11/13/17	TENDERLOIN	-122.4137537	37.78373004	"(37.78373004094003, -122.41375367048737)"
VEHICLE THEFT	2/11/17	TENDERLOIN	-122.4156949	37.7825852	"(37.78258519684673, -122.41569492213362)"
VEHICLE THEFT	7/7/17	TARAVAL	-122.4664444	37.76495968	"(37.76495967975522, -122.46644437321086)"
VEHICLE THEFT	1/13/17	BAYVIEW	-122.399113	37.74687962	"(37.74687962237001, -122.39911296344178)"
VEHICLE THEFT	7/8/17	BAYVIEW	-122.4078651	37.72717085	"(37.72717085464389, -122.40786510572464)"
VEHICLE THEFT	7/8/17	CENTRAL	-122.4005171	37.7963439	"(37.79634389945833, -122.40051710059588)"
VEHICLE THEFT	1/13/17	BAYVIEW	-122.3901504	37.72700062	"(37.72700062241032, -122.39015040978501)"
VEHICLE THEFT	11/13/17	TARAVAL	-122.47289	37.75927461	"(37.75927461062238, -122.47289003423431)"
VEHICLE THEFT	7/9/17	SOUTHERN	-122.4049344	37.78149872	"(37.781498721321796, -122.40493441333854)"
VEHICLE THEFT	7/11/17	PARK	-122.4487024	37.77450739	"(37.774507391155524, -122.44870240879219)"
VEHICLE THEFT	4/3/17	TARAVAL	-122.4613291	37.7306307	"(37.730630700877796, -122.46132906842269)"
VEHICLE THEFT	2/8/17	MISSION	-122.4285085	37.76288963	"(37.7628896284932, -122.42850845330993)"
VEHICLE THEFT	7/8/17	BAYVIEW	-122.3980633	37.72202463	"(37.722024631429534, -122.39806326358156)"
VEHICLE THEFT	2/7/17	BAYVIEW	-122.4012335	37.75063101	"(37.750631010285176, -122.4012335207308)"
VEHICLE THEFT	7/13/17	BAYVIEW	-122.3935733	37.72697977	"(37.72697977373058, -122.39357330321121)"
VEHICLE THEFT	4/19/17	MISSION	-122.4084274	37.76442787	"(37.764427868916776, -122.40842740754198)"
VEHICLE THEFT	1/13/17	MISSION	-122.411416	37.75666678	"(37.75666678332203, -122.41141602532348)"
VEHICLE THEFT	1/12/17	INGLESIDE	-122.44489	37.71364236	"(37.71364236427972, -122.44488996563771)"
VEHICLE THEFT	1/14/17	SOUTHERN	-122.4085507	37.77738856	"(37.7773885566219, -122.40855068186694)"
VEHICLE THEFT	1/14/17	CENTRAL	-122.4181156	37.79456631	"(37.794566310011305, -122.41811559859158)"
VEHICLE THEFT	7/12/17	SOUTHERN	-122.3984724	37.78334209	"(37.783342091672075, -122.3984724160002)"
VEHICLE THEFT	1/10/17	BAYVIEW	-122.3836391	37.7366049	"(37.73660489716046, -122.38363911581105)"
VEHICLE THEFT	2/7/17	INGLESIDE	-122.433592	37.74688936	"(37.746889358652474, -122.43359195208069)"
VEHICLE THEFT	7/17/17	MISSION	-122.4240277	37.76396274	"(37.76396273686123, -122.42402771097642)"
VEHICLE THEFT	11/20/17	SOUTHERN	-122.3977132	37.77746967	"(37.77746966623983, -122.39771322644543)"
VEHICLE THEFT	7/21/17	NORTHERN	-122.4209969	37.78310327	"(37.7831032668735, -122.42099691400047)"
VEHICLE THEFT	12/21/17	NORTHERN	-122.4239188	37.78153381	"(37.78153381278176, -122.42391878691649)"
VEHICLE THEFT	1/14/17	BAYVIEW	-122.39073	37.73103869	"(37.731038691099435, -122.39072998508229)"
VEHICLE THEFT	7/21/17	MISSION	-122.4293379	37.75967803	"(37.75967802993685, -122.42933786411471)"
VEHICLE THEFT	1/14/17	CENTRAL	-122.4178626	37.78906226	"(37.78906225680652, -122.41786264612354)"
VEHICLE THEFT	1/15/17	MISSION	-122.4217477	37.76274366	"(37.762743660114744, -122.42174765046308)"
VEHICLE THEFT	1/13/17	CENTRAL	-122.4171186	37.7937317	"(37.79373169861159, -122.41711858814698)"
VEHICLE THEFT	7/23/17	INGLESIDE	-122.4211133	37.7451988	"(37.745198803800186, -122.42111331820543)"
VEHICLE THEFT	7/25/17	RICHMOND	-122.4621413	37.78110989	"(37.78110988993324, -122.46214127018185)"
VEHICLE THEFT	4/28/17	PARK	-122.4456306	37.7758528	"(37.775852795872794, -122.44563063367319)"
VEHICLE THEFT	7/25/17	PARK	-122.4528149	37.7740403	"(37.774040302351864, -122.45281489466647)"
VEHICLE THEFT	4/5/17	TARAVAL	-122.4988412	37.75138099	"(37.751380994395575, -122.49884118234951)"
VEHICLE THEFT	7/28/17	INGLESIDE	-122.4487538	37.70864205	"(37.708642045189656, -122.44875375972242)"
VEHICLE THEFT	11/28/17	SOUTHERN	-122.4143706	37.77404184	"(37.77404183850409, -122.41437062749534)"
VEHICLE THEFT	2/2/17	NORTHERN	-122.4185621	37.78418471	"(37.78418470913026, -122.41856209710514)"
VEHICLE THEFT	2/12/17	TARAVAL	-122.4623394	37.7374942	"(37.73749420184626, -122.46233943460545)"
VEHICLE THEFT	7/27/17	BAYVIEW	-122.3862423	37.72660568	"(37.72660567943315, -122.38624233134543)"
VEHICLE THEFT	8/2/17	BAYVIEW	-122.401898	37.72334822	"(37.72334822127633, -122.40189800533525)"
VEHICLE THEFT	12/25/17	NORTHERN	-122.4258408	37.79975857	"(37.79975856549095, -122.42584083822192)"
VEHICLE THEFT	12/23/17	MISSION	-122.4326396	37.75942401	"(37.75942400918819, -122.43263964038806)"
VEHICLE THEFT	4/6/17	TARAVAL	-122.4786442	37.73918193	"(37.739181931826174, -122.47864416863199)"
VEHICLE THEFT	4/25/17	TARAVAL	-122.4690153	37.71879316	"(37.7187931566454, -122.46901529748055)"
VEHICLE THEFT	12/1/17	INGLESIDE	-122.434822	37.71194881	"(37.71194880651881, -122.43482199707773)"
VEHICLE THEFT	8/3/17	NORTHERN	-122.4264492	37.78515139	"(37.78515138516776, -122.42644916153444)"
VEHICLE THEFT	2/8/17	TARAVAL	-122.4635812	37.72168579	"(37.721685785906246, -122.46358118423028)"
VEHICLE THEFT	7/14/17	NORTHERN	-122.4346894	37.78885384	"(37.78885384110135, -122.43468935167391)"
VEHICLE THEFT	12/5/17	RICHMOND	-122.4780345	37.77564162	"(37.77564161843073, -122.47803452293164)"
VEHICLE THEFT	7/16/17	CENTRAL	-122.40004	37.79920564	"(37.79920563874968, -122.40003996299495)"
VEHICLE THEFT	8/5/17	MISSION	-122.4097645	37.74954538	"(37.74954538232916, -122.40976450158503)"
VEHICLE THEFT	8/6/17	NORTHERN	-122.4181929	37.78232634	"(37.782326336892226, -122.418192861208)"
VEHICLE THEFT	8/2/17	BAYVIEW	-122.4016007	37.76484036	"(37.76484036363859, -122.40160065993075)"
VEHICLE THEFT	7/16/17	NORTHERN	-122.4282716	37.77817623	"(37.77817622744747, -122.42827156559692)"
VEHICLE THEFT	7/16/17	NORTHERN	-122.4282716	37.77817623	"(37.77817622744747, -122.42827156559692)"
VEHICLE THEFT	8/6/17	NORTHERN	-122.4204873	37.78054702	"(37.78054701612005, -122.42048726326783)"
VEHICLE THEFT	4/7/17	INGLESIDE	-122.4168209	37.7391461	"(37.739146095955924, -122.41682086834223)"
VEHICLE THEFT	8/7/17	RICHMOND	-122.4669764	37.78102758	"(37.781027583411536, -122.46697639701199)"
VEHICLE THEFT	4/7/17	SOUTHERN	-122.3931917	37.78096818	"(37.78096818450583, -122.3931916736076)"
VEHICLE THEFT	1/12/17	MISSION	-122.4294904	37.76127601	"(37.76127601299927, -122.42949035768122)"
