Date,X,Y
12/10/17,-122.4479767,37.76268485
10/30/17,-122.4056103,37.73243886
6/14/17,-122.3994437,37.73017602
12/15/17,-122.459421,37.75879739
12/15/17,-122.459421,37.75879739
6/18/17,-122.4132375,37.78284302
11/2/17,-122.3984638,37.76246266
1/5/17,-122.3930857,37.78265099
1/10/17,-122.4086445,37.77444625
12/24/17,-122.4139966,37.7968985
6/22/17,-122.4138696,37.78186219
2/4/17,-122.4113464,37.7604595
6/21/17,-122.4143681,37.78843683
6/22/17,-122.4225526,37.80017653
6/22/17,-122.4940104,37.75907469
6/22/17,-122.4232829,37.76646635
1/11/17,-122.4274158,37.78181075
12/26/17,-122.4404745,37.72093419
6/24/17,-122.4388401,37.74445916
2/4/17,-122.4262653,37.77646314
2/11/17,-122.4423266,37.71783531
6/25/17,-122.4103138,37.80602666
4/1/17,-122.4234543,37.74475217
7/23/17,-122.4052917,37.79690855
3/31/17,-122.4239644,37.77340769
4/1/17,-122.4127311,37.76047113
6/26/17,-122.3770021,37.73101098
6/27/17,-122.3873163,37.75800217
6/26/17,-122.4347328,37.71186377
2/8/17,-122.3844171,37.7302296
6/24/17,-122.3976193,37.74066494
11/10/17,-122.4114864,37.74829783
2/9/17,-122.3988977,37.73446961
12/28/17,-122.3903603,37.72050646
12/28/17,-122.3903603,37.72050646
6/30/17,-122.4122691,37.79067276
2/12/17,-122.4041244,37.72755393
7/1/17,-122.4250006,37.7785385
7/2/17,-122.4612047,37.74762106
1/4/17,-122.4555254,37.78143133
7/3/17,-122.4084319,37.78877727
12/26/17,-122.4072358,37.73128851
4/2/17,-122.4097314,37.75431475
7/5/17,-122.4068293,37.73237195
7/21/17,-122.4328328,37.77562497
11/3/17,-122.4034048,37.77542071
11/13/17,-122.4137537,37.78373004
2/11/17,-122.4156949,37.7825852
7/7/17,-122.4664444,37.76495968
1/13/17,-122.399113,37.74687962
7/8/17,-122.4078651,37.72717085
7/8/17,-122.4005171,37.7963439
1/13/17,-122.3901504,37.72700062
11/13/17,-122.47289,37.75927461
7/9/17,-122.4049344,37.78149872
7/9/17,-122.4138961,37.73863005
7/11/17,-122.4487024,37.77450739
4/3/17,-122.4613291,37.7306307
2/8/17,-122.4285085,37.76288963
7/8/17,-122.3980633,37.72202463
7/12/17,-122.4762903,37.7181625
2/7/17,-122.4012335,37.75063101
7/13/17,-122.3935733,37.72697977
4/19/17,-122.4084274,37.76442787
7/14/17,-122.4309172,37.79112975
1/13/17,-122.411416,37.75666678
11/17/17,-122.3875278,37.73305497
1/12/17,-122.44489,37.71364236
1/14/17,-122.4085507,37.77738856
1/14/17,-122.4181156,37.79456631
7/12/17,-122.3984724,37.78334209
1/10/17,-122.3836391,37.7366049
2/7/17,-122.433592,37.74688936
7/17/17,-122.4240277,37.76396274
11/19/17,-122.4128464,37.75175928
11/20/17,-122.3977132,37.77746967
1/31/17,-122.4240596,37.77387586
7/21/17,-122.4209969,37.78310327
12/21/17,-122.4239188,37.78153381
1/14/17,-122.39073,37.73103869
7/21/17,-122.4293379,37.75967803
1/14/17,-122.4178626,37.78906226
1/15/17,-122.4217477,37.76274366
1/13/17,-122.4171186,37.7937317
1/13/17,-122.4171186,37.7937317
7/23/17,-122.4211133,37.7451988
7/25/17,-122.4621413,37.78110989
4/28/17,-122.4456306,37.7758528
7/26/17,-122.4123472,37.78779
7/25/17,-122.4528149,37.7740403
7/27/17,-122.3966943,37.7904601
4/5/17,-122.4988412,37.75138099
7/28/17,-122.4487538,37.70864205
11/28/17,-122.4143706,37.77404184
2/2/17,-122.4185621,37.78418471
8/1/17,-122.4339158,37.79339618
2/12/17,-122.4623394,37.7374942
7/27/17,-122.3862423,37.72660568
8/2/17,-122.401898,37.72334822
12/25/17,-122.4258408,37.79975857
12/24/17,-122.3949859,37.77709095
12/23/17,-122.4326396,37.75942401
4/6/17,-122.4786442,37.73918193
4/25/17,-122.4690153,37.71879316
12/1/17,-122.434822,37.71194881
8/3/17,-122.4264492,37.78515139
2/6/17,-122.4059415,37.79046318
2/8/17,-122.4635812,37.72168579
7/14/17,-122.4346894,37.78885384
7/14/17,-122.4346894,37.78885384
12/5/17,-122.4780345,37.77564162
7/16/17,-122.40004,37.79920564
8/4/17,-122.4368777,37.76537739
8/5/17,-122.4097645,37.74954538
8/6/17,-122.4181929,37.78232634
8/2/17,-122.4016007,37.76484036
7/16/17,-122.4282716,37.77817623
7/16/17,-122.4282716,37.77817623
8/6/17,-122.4204873,37.78054702
4/7/17,-122.4168209,37.7391461
8/7/17,-122.4669764,37.78102758
4/7/17,-122.3931917,37.78096818
1/12/17,-122.4294904,37.76127601
2/9/17,-122.4075798,37.76068536
2/13/17,-122.4165576,37.75474851
4/26/17,-122.4230285,37.75356819
8/9/17,-122.4170193,37.78910955
8/10/17,-122.3953087,37.77929702
8/10/17,-122.4054679,37.78192411
8/10/17,-122.4255591,37.80212019
2/14/17,-122.3655654,37.8096707
12/13/17,-122.4434379,37.71885974
4/27/17,-122.3914124,37.76029884
2/9/17,-122.4241727,37.75666299
2/14/17,-122.4206053,37.79430111
8/9/17,-122.4069108,37.73796662
8/12/17,-122.3894715,37.73403197
8/12/17,-122.3894715,37.73403197
8/13/17,-122.412716,37.79322112
4/9/17,-122.4415614,37.77255236
12/13/17,-122.4913425,37.75170847
2/14/17,-122.4120507,37.75423027
1/18/17,-122.4121433,37.8067579
1/18/17,-122.392779,37.73503827
8/18/17,-122.4532469,37.76338698
7/17/17,-122.452896,37.77015015
2/10/17,-122.4326396,37.75942401
2/6/17,-122.3861493,37.73683807
1/18/17,-122.4086487,37.77731103
12/29/17,-122.4626842,37.77375828
4/7/17,-122.4653781,37.76596975
7/29/17,-122.5048571,37.76047019
12/29/17,-122.4217404,37.75940525
1/18/17,-122.3978485,37.75535831
1/19/17,-122.459698,37.7181752
2/15/17,-122.4333633,37.70851791
12/19/17,-122.3945886,37.75242738
8/24/17,-122.414591,37.79236025
2/19/17,-122.490793,37.75921698
12/30/17,-122.4606879,37.71001313
2/16/17,-122.4216626,37.76487582
12/15/17,-122.406482,37.78273179
5/2/17,-122.3898981,37.77489819
1/19/17,-122.4147265,37.73103134
2/12/17,-122.4285782,37.76357522
12/18/17,-122.4400304,37.77758616
1/20/17,-122.4105093,37.78604322
8/26/17,-122.4308163,37.79473336
8/27/17,-122.4106001,37.76753256
8/29/17,-122.4831717,37.71690042
8/24/17,-122.4023855,37.73429695
8/30/17,-122.4112792,37.77157858
12/22/17,-122.4020775,37.75448601
1/20/17,-122.4152322,37.77291357
8/31/17,-122.4608313,37.71321584
7/20/17,-122.4131609,37.77745666
8/29/17,-122.5013282,37.7717845
1/20/17,-122.4228327,37.7239457
9/2/17,-122.5105245,37.77984
2/18/17,-122.4105075,37.77709315
9/3/17,-122.3974507,37.78958619
7/31/17,-122.4262653,37.77646314
9/3/17,-122.4209662,37.75529393
7/21/17,-122.4258917,37.7745986
9/1/17,-122.4482784,37.80427189
9/4/17,-122.4687053,37.78275026
9/3/17,-122.476847,37.78232798
9/2/17,-122.4135745,37.74717067
9/6/17,-122.4320004,37.77143032
8/1/17,-122.4110997,37.7468571
9/7/17,-122.3901361,37.78948068
1/21/17,-122.4697956,37.72066748
12/26/17,-122.4011616,37.78202385
9/8/17,-122.3978145,37.78213725
7/21/17,-122.3756052,37.73072152
9/8/17,-122.4408988,37.7860174
1/22/17,-122.4739487,37.74778588
1/23/17,-122.4038884,37.75309457
9/9/17,-122.4125485,37.74682473
9/10/17,-122.4343737,37.80398046
1/17/17,-122.4773752,37.78235794
1/22/17,-122.4088269,37.71170238
4/10/17,-122.4528966,37.75806274
9/5/17,-122.4086487,37.77731103
9/11/17,-122.4637499,37.77362241
12/28/17,-122.3903981,37.73281025
2/14/17,-122.4119699,37.74141169
9/12/17,-122.424442,37.78822718
8/2/17,-122.4127987,37.72854379
7/23/17,-122.3834339,37.72973814
8/29/17,-122.3875985,37.72500368
2/17/17,-122.4203074,37.78869895
1/24/17,-122.4066292,37.77778167
12/28/17,-122.4175047,37.77654004
1/24/17,-122.4468469,37.77766882
12/30/17,-122.4068429,37.79805872
2/21/17,-122.4370407,37.75915673
9/15/17,-122.4319557,37.73299321
2/20/17,-122.4326493,37.77469127
2/21/17,-122.4084995,37.7560541
9/16/17,-122.4010969,37.72455567
9/17/17,-122.4063584,37.79245332
9/17/17,-122.4063584,37.79245332
2/21/17,-122.4087403,37.77401599
2/17/17,-122.3949435,37.79184247
8/3/17,-122.4931983,37.76285177
7/28/17,-122.4145176,37.73862306
9/18/17,-122.4208606,37.77476034
9/18/17,-122.4644255,37.78293977
4/15/17,-122.3944821,37.72952804
4/15/17,-122.4261932,37.74217268
9/19/17,-122.4314359,37.71776663
9/15/17,-122.4164521,37.78630869
9/19/17,-122.4334759,37.77452798
9/18/17,-122.4349202,37.7858752
9/19/17,-122.4383383,37.7690066
9/21/17,-122.423803,37.76156559
4/21/17,-122.4214081,37.74722999
8/28/17,-122.3856841,37.72723267
9/18/17,-122.4719165,37.78259496
3/28/17,-122.4028417,37.74503643
3/28/17,-122.4028417,37.74503643
4/17/17,-122.402423,37.79938312
9/22/17,-122.4348659,37.77728097
1/25/17,-122.4449664,37.77695819
9/24/17,-122.4312069,37.78456812
9/23/17,-122.4434288,37.75338513
9/23/17,-122.4434288,37.75338513
9/22/17,-122.4375833,37.71684638
9/23/17,-122.4524594,37.73607875
2/18/17,-122.507749,37.77241189
9/24/17,-122.4208147,37.76174618
7/25/17,-122.4626927,37.78121707
2/15/17,-122.4133523,37.73767586
9/7/17,-122.417904,37.78516709
9/25/17,-122.3976193,37.74066494
9/26/17,-122.3947579,37.79317292
1/26/17,-122.5075488,37.75191545
9/26/17,-122.4226225,37.77250387
9/26/17,-122.4065923,37.7875673
1/26/17,-122.3897821,37.71718521
2/25/17,-122.4475705,37.76896832
9/26/17,-122.4503296,37.78063167
7/26/17,-122.4159768,37.7486788
9/27/17,-122.422513,37.77071077
9/27/17,-122.422513,37.77071077
9/28/17,-122.4269251,37.75810171
9/28/17,-122.443961,37.77606507
9/30/17,-122.4010559,37.7985811
2/20/17,-122.4018493,37.76676511
9/30/17,-122.4097987,37.74631609
1/27/17,-122.4420533,37.77924222
4/4/17,-122.4308516,37.77445525
10/28/17,-122.4090334,37.76054216
2/25/17,-122.4231807,37.75516992
4/12/17,-122.4704299,37.77785636
1/28/17,-122.4147575,37.75090755
10/2/17,-122.492068,37.71436155
4/20/17,-122.4316734,37.77392044
1/28/17,-122.3982089,37.73478635
1/28/17,-122.4704726,37.75330965
1/28/17,-122.41765,37.75468276
1/26/17,-122.3949226,37.7268838
9/20/17,-122.4192356,37.80013254
9/20/17,-122.4192356,37.80013254
1/28/17,-122.4316224,37.76023439
5/13/17,-122.4651361,37.74015388
2/25/17,-122.4553187,37.71742825
4/19/17,-122.4450865,37.77315588
10/1/17,-122.4120639,37.74022623
10/5/17,-122.41677,37.77958458
9/22/17,-122.4130564,37.78764531
2/17/17,-122.4202252,37.73505839
8/16/17,-122.4108971,37.76921419
1/29/17,-122.3994437,37.73017602
10/5/17,-122.4515429,37.77804992
4/20/17,-122.4355662,37.77241566
10/7/17,-122.4375064,37.70947018
10/7/17,-122.426933,37.71773579
10/7/17,-122.426933,37.71773579
10/2/17,-122.4659195,37.75844507
4/20/17,-122.417904,37.78516709
10/7/17,-122.4953913,37.7328942
10/8/17,-122.4421952,37.7460301
10/8/17,-122.4178034,37.76840431
10/8/17,-122.4185371,37.80615159
10/8/17,-122.3816938,37.72780465
10/9/17,-122.4991806,37.77280342
2/23/17,-122.4146138,37.80639279
9/10/17,-122.4130564,37.78764531
8/9/17,-122.4171404,37.79384018
2/4/17,-122.4296293,37.78489667
12/5/17,-122.4143893,37.75570037
4/22/17,-122.4465136,37.75227808
7/29/17,-122.4381425,37.72268722
2/28/17,-122.4044079,37.78107596
2/28/17,-122.4006775,37.75589875
10/16/17,-122.4175086,37.75390261
10/16/17,-122.413062,37.80331214
2/23/17,-122.4402362,37.79553117
10/18/17,-122.4054808,37.79033129
8/9/17,-122.4052917,37.79690855
7/29/17,-122.3972897,37.74968371
10/18/17,-122.4021095,37.72403765
8/9/17,-122.3935263,37.7373529
5/18/17,-122.4736516,37.759975
10/19/17,-122.415322,37.75403431
2/11/17,-122.4092477,37.78139873
4/23/17,-122.4232625,37.74272248
2/24/17,-122.4970764,37.77963741
2/24/17,-122.4304132,37.72047869
10/19/17,-122.4231807,37.75516992
2/18/17,-122.3982975,37.72661212
3/1/17,-122.4014585,37.75392397
2/24/17,-122.4257958,37.75700578
2/28/17,-122.4054026,37.78963023
2/28/17,-122.4195705,37.80587809
10/21/17,-122.474112,37.78250877
2/28/17,-122.4126596,37.73931283
3/2/17,-122.4404745,37.72093419
3/2/17,-122.4404745,37.72093419
2/25/17,-122.4626807,37.78096867
2/25/17,-122.4181111,37.80702
10/22/17,-122.4204192,37.74250126
4/20/17,-122.4247453,37.77025439
10/22/17,-122.438362,37.79869
2/26/17,-122.3879274,37.74270308
2/1/17,-122.4074495,37.7545081
10/13/17,-122.422963,37.78925136
10/23/17,-122.4320064,37.78815897
10/22/17,-122.3902514,37.75755427
10/23/17,-122.435376,37.74405905
10/22/17,-122.3890333,37.73953465
2/26/17,-122.4292358,37.75319205
2/25/17,-122.4307263,37.76275168
2/1/17,-122.4153741,37.77484412
7/27/17,-122.4298504,37.77791806
2/2/17,-122.4004388,37.80152473
10/24/17,-122.4256675,37.70941729
2/3/17,-122.4230017,37.76490508
2/3/17,-122.4066571,37.79602396
2/3/17,-122.3974809,37.71883544
3/5/17,-122.4442136,37.77954641
10/26/17,-122.4798016,37.71582255
7/31/17,-122.4446403,37.75313665
2/27/17,-122.4127822,37.80566547
4/26/17,-122.4045875,37.78673168
7/26/17,-122.4155908,37.77509682
1/29/17,-122.4197994,37.80292521
1/29/17,-122.4197994,37.80292521
3/2/17,-122.4198887,37.74559561
3/3/17,-122.3991979,37.79238587
10/30/17,-122.4198279,37.76667376
10/30/17,-122.4819865,37.7409003
5/23/17,-122.415676,37.79493493
10/31/17,-122.4186983,37.77558941
10/25/17,-122.4828141,37.71450089
10/31/17,-122.4373455,37.76235464
10/26/17,-122.4277263,37.74288431
12/30/17,-122.4448067,37.7765047
2/5/17,-122.4500222,37.73063064
2/2/17,-122.4556355,37.71997957
2/3/17,-122.4203728,37.72591143
1/28/17,-122.4306351,37.74995062
3/4/17,-122.4214261,37.7601018
5/19/17,-122.4839375,37.78484818
11/2/17,-122.4609872,37.76568825
3/5/17,-122.42018,37.80478965
10/28/17,-122.4386109,37.78781945
11/3/17,-122.4459043,37.77299537
11/3/17,-122.441456,37.75332281
2/18/17,-122.3982975,37.72661212
2/5/17,-122.397505,37.73765094
2/25/17,-122.4051874,37.77455293
3/4/17,-122.4454654,37.77503077
2/5/17,-122.4259205,37.75982792
2/23/17,-122.4379403,37.73879672
3/6/17,-122.4568624,37.77740136
11/7/17,-122.4884163,37.73764119
3/1/17,-122.4202505,37.78007457
11/8/17,-122.4420828,37.78737838
4/28/17,-122.4235489,37.743944
5/20/17,-122.4788846,37.72584383
11/6/17,-122.4629434,37.77728104
11/9/17,-122.4185499,37.76428371
2/19/17,-122.4612746,37.75562358
11/11/17,-122.4358046,37.80641358
11/12/17,-122.4370423,37.72044278
4/29/17,-122.418171,37.78221786
5/21/17,-122.4083334,37.75363311
11/12/17,-122.5030862,37.77363329
4/29/17,-122.4154644,37.76693703
8/3/17,-122.4117999,37.76839906
8/10/17,-122.390548,37.72809966
8/15/17,-122.4010969,37.72455567
2/6/17,-122.4919974,37.7610371
2/6/17,-122.4032448,37.74379443
7/28/17,-122.4145176,37.73862306
11/13/17,-122.4404427,37.78806714
2/8/17,-122.3931336,37.75245969
5/30/17,-122.4109284,37.78367787
3/7/17,-122.441854,37.8038388
11/18/17,-122.4205757,37.76418195
4/28/17,-122.4645732,37.78499202
3/2/17,-122.4618649,37.77824461
11/20/17,-122.3977132,37.77746967
11/21/17,-122.4106268,37.79088068
2/9/17,-122.4050886,37.72328904
4/30/17,-122.4200524,37.79154369
5/24/17,-122.4111215,37.75428655
2/8/17,-122.4169486,37.78046893
6/1/17,-122.3903482,37.73926354
11/25/17,-122.4185621,37.78418471
11/26/17,-122.4192495,37.74897376
5/2/17,-122.4067748,37.72337308
3/3/17,-122.4211185,37.75690115
2/6/17,-122.4059415,37.79046318
11/27/17,-122.4633116,37.7592203
2/9/17,-122.4514938,37.71682976
8/4/17,-122.410811,37.75109142
5/26/17,-122.4456518,37.80536655
5/3/17,-122.4161396,37.70867776
3/2/17,-122.4105093,37.78604322
8/6/17,-122.4093916,37.7779765
2/9/17,-122.4716645,37.73943507
3/4/17,-122.4198279,37.76667376
3/10/17,-122.5014615,37.77365018
12/3/17,-122.4340362,37.7632942
5/27/17,-122.435563,37.76080106
3/8/17,-122.3915152,37.73803768
3/8/17,-122.4728759,37.71331778
11/27/17,-122.4097748,37.77644368
12/6/17,-122.4072576,37.76976955
3/4/17,-122.4015903,37.75456982
3/9/17,-122.4053955,37.78351007
12/7/17,-122.4452557,37.71571709
12/9/17,-122.3845574,37.72848681
11/8/17,-122.3924184,37.72916016
1/12/17,-122.4138143,37.80703621
5/4/17,-122.4743842,37.78623731
11/12/17,-122.4411561,37.71393196
12/10/17,-122.4143865,37.79278374
12/8/17,-122.4052113,37.77756837
12/11/17,-122.5061887,37.76416419
11/14/17,-122.4131423,37.75416586
12/12/17,-122.4341704,37.75777354
12/13/17,-122.4055922,37.76523667
8/20/17,-122.4148451,37.76050007
8/4/17,-122.421963,37.79689897
2/11/17,-122.4250602,37.79552718
3/10/17,-122.4756475,37.72852806
12/17/17,-122.4167912,37.78004461
12/12/17,-122.4419979,37.770637
12/18/17,-122.4340374,37.79822883
1/13/17,-122.4281299,37.781424
12/17/17,-122.4053558,37.80378259
8/20/17,-122.4277209,37.7650824
12/19/17,-122.3957455,37.77769954
12/12/17,-122.4228424,37.74102874
8/9/17,-122.4205068,37.75050529
5/6/17,-122.4304651,37.77259172
12/20/17,-122.4224725,37.80356936
5/7/17,-122.4356393,37.76987882
3/5/17,-122.4199364,37.79523714
11/15/17,-122.4144332,37.78465763
12/21/17,-122.4061301,37.7198872
1/14/17,-122.4135473,37.7882781
6/8/17,-122.4206419,37.78196082
5/7/17,-122.3923085,37.77669228
5/9/17,-122.3907533,37.7371864
12/27/17,-122.434205,37.79071052
12/23/17,-122.4590708,37.71745364
12/27/17,-122.5010971,37.7352042
12/28/17,-122.4284423,37.77899828
1/2/17,-122.4944043,37.76372501
1/2/17,-122.4305773,37.7898058
12/29/17,-122.4051125,37.7299591
1/17/17,-122.451258,37.77046831
12/29/17,-122.4330324,37.75773225
1/21/17,-122.400494,37.75397367
1/1/17,-122.4114864,37.74829783
12/31/17,-122.4155872,37.71267581
12/31/17,-122.4756475,37.72852806
5/11/17,-122.4181201,37.76030123
2/23/17,-122.4648595,37.71434529
2/25/17,-122.4112792,37.77157858
2/26/17,-122.3982089,37.73478635
2/26/17,-122.4091384,37.77081941
2/12/17,-122.3853496,37.72750869
2/10/17,-122.426268,37.78894304
3/26/17,-122.402553,37.78847491
3/24/17,-122.4119022,37.75262848
12/8/17,-122.4649438,37.77531936
2/5/17,-122.4106001,37.76753256
3/13/17,-122.4135098,37.751733
3/8/17,-122.4176507,37.78801585
12/19/17,-122.417904,37.78516709
3/13/17,-122.4701619,37.77320777
3/11/17,-122.4173993,37.7484574
5/14/17,-122.419529,37.76287767
2/10/17,-122.4409244,37.71054893
4/6/17,-122.4364866,37.76814406
4/7/17,-122.4366865,37.76439287
2/15/17,-122.441317,37.71863484
2/17/17,-122.4422164,37.77205539
4/14/17,-122.4013659,37.75201881
4/14/17,-122.4154644,37.76693703
5/14/17,-122.4159106,37.78399992
6/7/17,-122.451403,37.7656141
6/7/17,-122.4640367,37.76318504
2/16/17,-122.4436499,37.77042573
2/17/17,-122.4013995,37.70911172
8/9/17,-122.4113723,37.73983091
4/21/17,-122.4529179,37.77025862
4/24/17,-122.3925347,37.779614
5/10/17,-122.4513773,37.78061053
2/18/17,-122.4765063,37.7161161
2/14/17,-122.431772,37.75626003
3/17/17,-122.4099973,37.76048534
1/10/17,-122.4215976,37.72887463
3/16/17,-122.4157668,37.77334175
5/1/17,-122.4288209,37.76612864
3/15/17,-122.4516781,37.76844439
3/14/17,-122.4405466,37.7717789
3/11/17,-122.4407371,37.77271247
2/17/17,-122.4500326,37.7322661
3/12/17,-122.4184419,37.74896758
2/18/17,-122.5066727,37.73981221
2/19/17,-122.387711,37.72506755
7/24/17,-122.4203321,37.77620758
5/10/17,-122.441317,37.71863484
5/11/17,-122.4187361,37.76673823
5/7/17,-122.4211325,37.78853811
2/19/17,-122.4286496,37.751999
5/3/17,-122.4265557,37.77361306
3/13/17,-122.4811426,37.76056248
10/27/17,-122.4147143,37.77623104
4/1/17,-122.4333832,37.77795665
4/4/17,-122.4543893,37.72872931
4/6/17,-122.4220421,37.7847023
4/10/17,-122.4600279,37.72671888
11/13/17,-122.4136717,37.74825687
5/16/17,-122.4295222,37.76948678
5/16/17,-122.4025489,37.75514479
4/18/17,-122.4573375,37.77448614
3/17/17,-122.4374639,37.71466846
5/7/17,-122.4996232,37.76349458
5/17/17,-122.4111857,37.72763368
2/20/17,-122.4321097,37.73923973
6/1/17,-122.4199881,37.73817605
2/20/17,-122.4112651,37.78213927
2/20/17,-122.4209383,37.77547246
2/20/17,-122.4332784,37.79447251
2/20/17,-122.4332784,37.79447251
5/22/17,-122.3967982,37.79592403
6/26/17,-122.5053602,37.73706559
6/26/17,-122.4360219,37.77038925
6/28/17,-122.4667701,37.73855153
2/14/17,-122.4201642,37.73577633
5/23/17,-122.423803,37.76156559
7/6/17,-122.4419584,37.71969005
7/6/17,-122.4155261,37.71183905
7/8/17,-122.4172012,37.7507047
7/8/17,-122.4324693,37.77375752
3/11/17,-122.44537,37.77067591
3/3/17,-122.445759,37.78924585
5/18/17,-122.4258962,37.76636184
2/18/17,-122.3980634,37.77956585
2/21/17,-122.4311913,37.76759514
12/20/17,-122.4162686,37.75237351
7/23/17,-122.3954847,37.72624749
2/21/17,-122.4628076,37.77541812
2/21/17,-122.4628076,37.77541812
9/25/17,-122.3955145,37.74462255
11/30/17,-122.4331866,37.71968054
7/25/17,-122.4099205,37.8061327
2/21/17,-122.396239,37.73380909
2/10/17,-122.4153929,37.74831601
3/18/17,-122.4411784,37.80018817
5/28/17,-122.5109259,37.77043172
3/14/17,-122.4187006,37.72433828
2/16/17,-122.4159112,37.77527215
3/10/17,-122.4203548,37.74890631
5/21/17,-122.4011616,37.78202385
5/8/17,-122.4618684,37.77733189
5/31/17,-122.4195075,37.7763701
8/21/17,-122.4422453,37.7468829
9/6/17,-122.4525476,37.75212949
5/20/17,-122.4139238,37.7403169
9/10/17,-122.4344469,37.76086707
5/20/17,-122.4353487,37.77101399
9/8/17,-122.4328236,37.7606182
2/10/17,-122.4176629,37.76627443
2/25/17,-122.4099056,37.75032518
3/4/17,-122.4396411,37.71695934
3/9/17,-122.4144684,37.76960362
3/10/17,-122.4850737,37.72399838
3/12/17,-122.4929591,37.75158267
3/21/17,-122.4374381,37.72371738
3/19/17,-122.4187361,37.76673823
4/11/17,-122.4053955,37.78351007
3/14/17,-122.4812002,37.72764524
9/23/17,-122.4247186,37.77713943
9/28/17,-122.4279301,37.73221449
3/19/17,-122.4793966,37.7653506
5/10/17,-122.4169147,37.7973169
5/16/17,-122.4211131,37.77167968
2/28/17,-122.4194926,37.74231673
5/22/17,-122.4310464,37.78302957
10/2/17,-122.427742,37.7962198
5/28/17,-122.4196414,37.78543273
5/19/17,-122.430425,37.78071601
5/20/17,-122.4214898,37.74201847
5/7/17,-122.4251106,37.80414615
6/3/17,-122.4072929,37.77630465
5/28/17,-122.4783033,37.77939749
5/22/17,-122.443206,37.77234356
6/7/17,-122.4138268,37.7339951
9/2/17,-122.4242959,37.78339831
9/15/17,-122.4192451,37.79216579
6/19/17,-122.4029308,37.75767614
11/29/17,-122.4269023,37.77536469
3/15/17,-122.4327158,37.76022212
6/20/17,-122.3843367,37.73031898
6/12/17,-122.4146931,37.75889559
5/25/17,-122.4516264,37.71480791
6/21/17,-122.4221994,37.80643511
6/26/17,-122.4004134,37.73754771
10/9/17,-122.4945734,37.74408866
10/9/17,-122.4496848,37.78880404
10/10/17,-122.4076038,37.74488589
12/11/17,-122.403907,37.72820559
6/27/17,-122.4097974,37.78642209
6/28/17,-122.4633534,37.70867273
1/3/17,-122.4290378,37.80263078
10/16/17,-122.4379902,37.77592487
1/5/17,-122.4589714,37.75348484
1/5/17,-122.4410808,37.76135759
1/6/17,-122.4431928,37.71194529
7/4/17,-122.4122025,37.75661979
10/15/17,-122.411881,37.75740244
12/17/17,-122.4080113,37.76924445
6/24/17,-122.3799327,37.73338153
10/15/17,-122.4460999,37.78729408
9/24/17,-122.4177779,37.78030899
9/24/17,-122.4177779,37.78030899
10/19/17,-122.5038045,37.7529799
10/19/17,-122.5038045,37.7529799
7/15/17,-122.4831062,37.72012459
10/25/17,-122.4477663,37.77569288
1/30/17,-122.4104056,37.77878415
10/27/17,-122.5101707,37.77417251
7/23/17,-122.4620151,37.78673676
7/26/17,-122.4127403,37.78875511
7/26/17,-122.4115275,37.7103678
7/26/17,-122.3981877,37.79671489
2/3/17,-122.4425525,37.72316892
7/30/17,-122.4101064,37.74724185
10/24/17,-122.4305741,37.76115546
2/18/17,-122.3969544,37.71947846
10/26/17,-122.4388442,37.71187074
2/19/17,-122.4877031,37.76214437
2/19/17,-122.4877031,37.76214437
8/10/17,-122.4472841,37.77138848
11/2/17,-122.4337995,37.80504233
10/11/17,-122.4096851,37.77283777
10/17/17,-122.429789,37.76665215
8/11/17,-122.416352,37.78160314
8/12/17,-122.4933284,37.76473124
2/26/17,-122.4326396,37.75942401
3/1/17,-122.4756475,37.72852806
3/2/17,-122.4078905,37.75442483
8/17/17,-122.4017439,37.72979379
1/17/17,-122.4155256,37.76947007
1/17/17,-122.4155256,37.76947007
4/4/17,-122.4143706,37.77404184
2/12/17,-122.3949226,37.7268838
3/4/17,-122.4098494,37.78327552
3/5/17,-122.414474,37.79322182
3/3/17,-122.4570606,37.78780896
3/3/17,-122.4076048,37.75610979
8/17/17,-122.4086486,37.78491247
3/16/17,-122.4175031,37.74518922
11/7/17,-122.4260217,37.72049288
3/1/17,-122.3991748,37.7469781
12/31/17,-122.3869421,37.75416798
12/31/17,-122.4221994,37.80643511
12/23/17,-122.4417273,37.78596657
2/16/17,-122.403403,37.73065883
3/10/17,-122.4000261,37.77051614
12/22/17,-122.418701,37.76510988
3/12/17,-122.4106268,37.79088068
12/30/17,-122.4223106,37.76927858
4/9/17,-122.4033997,37.76407566
9/20/17,-122.385977,37.75356909
6/2/17,-122.3953515,37.78736959
11/12/17,-122.403891,37.78240141
9/21/17,-122.3655654,37.8096707
4/25/17,-122.4057285,37.75181077
4/25/17,-122.4867178,37.73216332
3/12/17,-122.4681539,37.75084819
4/26/17,-122.430524,37.72677807
4/18/17,-122.4112651,37.78213927
4/25/17,-122.4056492,37.79896844
3/13/17,-122.4201688,37.75851006
12/26/17,-122.3916864,37.77976889
1/4/17,-122.4465015,37.71184321
11/13/17,-122.4177567,37.76981424
5/16/17,-122.3996796,37.74948523
5/20/17,-122.3989327,37.78378482
6/25/17,-122.4227771,37.76403808
5/21/17,-122.3874228,37.75419421
3/18/17,-122.4291789,37.77418225
5/23/17,-122.4498919,37.74232169
12/29/17,-122.3834286,37.73580342
12/29/17,-122.4041936,37.80398381
1/2/17,-122.4438486,37.72394717
3/18/17,-122.4723546,37.74037774
3/18/17,-122.399064,37.77501221
5/29/17,-122.3884983,37.75084571
8/15/17,-122.4106001,37.76753256
